sku,nombre,imagen,precio,frecuencia,inventario_tipo,categoria,existencias,descripcion,precio_original,modelo_caja,descuento,tamano_altavoz,caracteristicas
"CMV-001","Comic Spider-Man No. 1 Edición 2026","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-002","Comic Batman: Detective Comics 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-003","Comic Avengers Assemble Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-004","Comic Superman: Action Comics 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-005","Comic X-Men: First Class Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-006","Comic Wonder Woman: Rebirth 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-007","Comic Iron Man: Extremis Classic","assets/img/Revistas/istockphoto-609437196-612x612.webp","95","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","128","CMV-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-008","Comic Flash: Rebirth Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-009","Comic Thor: God of Thunder 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-010","Comic Justice League: Origin 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-011","Comic Spider-Man Miles Morales 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-012","Comic Batman: The Dark Knight 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-013","Comic Avengers World Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-014","Comic Superman: Son of Kal-El 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-015","Comic X-Men: Mutant Genesis 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-016","Comic Green Lantern: Rebirth 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-017","Comic Captain America: Ryo 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-018","Comic Aquaman: The Trench 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","75","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","101","CMV-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-019","Comic Guardians of the Galaxy 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CMV-020","Comic Justice League: War Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","85","Inmediato","Outlet","comics-marvel","12","Producto premium de la categoría Marvel y DC en liquidación y oferta.","114","CMV-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-001","Comic Saga Vol. 1 Image Comics","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","268","CIN-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-002","Comic Spawn Classic No. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","99","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","133","CIN-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-003","Comic Invincible Vol. 1 Colección","assets/img/Revistas/istockphoto-609437196-612x612.webp","220","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","297","CIN-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-004","Comic The Walking Dead Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","180","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","243","CIN-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-005","Comic Hellboy: Seed of Destruction","assets/img/Revistas/istockphoto-609437196-612x612.webp","249","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","336","CIN-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-006","Comic Saga Vol. 2 Image Comics","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","268","CIN-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-007","Comic Spawn Resurrection No. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","99","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","133","CIN-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-008","Comic Invincible Vol. 2 Colección","assets/img/Revistas/istockphoto-609437196-612x612.webp","220","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","297","CIN-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-009","Comic The Walking Dead Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","180","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","243","CIN-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-010","Comic Hellboy: Wake the Devil","assets/img/Revistas/istockphoto-609437196-612x612.webp","249","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","336","CIN-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-011","Comic Something is Killing Children 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","120","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","162","CIN-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-012","Comic Paper Girls Vol. 1 Complete","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","268","CIN-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-013","Comic Locke & Key Vol. 1 Welcome","assets/img/Revistas/istockphoto-609437196-612x612.webp","210","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","283","CIN-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-014","Comic Monstress Vol. 1 Awakening","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","268","CIN-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-015","Comic The Umbrella Academy Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","220","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","297","CIN-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-016","Comic Something is Killing Children 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","120","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","162","CIN-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-017","Comic Paper Girls Vol. 2 Complete","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","268","CIN-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-018","Comic Locke & Key Vol. 2 Head Games","assets/img/Revistas/istockphoto-609437196-612x612.webp","210","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","283","CIN-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-019","Comic Monstress Vol. 2 Blood","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","268","CIN-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"CIN-020","Comic The Umbrella Academy Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","220","Inmediato","Outlet","comics-indie","12","Producto premium de la categoría Cómics Independientes en liquidación y oferta.","297","CIN-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-001","Manga One Piece Vol. 100","assets/img/Revistas/istockphoto-609437196-612x612.webp","149","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","201","MSN-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-002","Manga Naruto Gold Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-003","Manga Demon Slayer Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-004","Manga Jujutsu Kaisen Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-005","Manga My Hero Academia Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-006","Manga One Piece Vol. 101","assets/img/Revistas/istockphoto-609437196-612x612.webp","149","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","201","MSN-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-007","Manga Naruto Gold Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-008","Manga Demon Slayer Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-009","Manga Jujutsu Kaisen Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-010","Manga My Hero Academia Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-011","Manga Chainsaw Man Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-012","Manga Attack on Titan Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","149","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","201","MSN-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-013","Manga Hunter x Hunter Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-014","Manga Bleach Gold Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-015","Manga Dragon Ball Super Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-016","Manga Chainsaw Man Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-017","Manga Attack on Titan Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","149","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","201","MSN-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-018","Manga Hunter x Hunter Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-019","Manga Bleach Gold Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","187","MSN-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSN-020","Manga Dragon Ball Super Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shonen","12","Producto premium de la categoría Manga Shonen en liquidación y oferta.","174","MSN-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-001","Manga Sailor Moon Eternal Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","249","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","336","MSJ-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-002","Manga Fruits Basket Collector 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","299","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","403","MSJ-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-003","Manga Kimi ni Todoke Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-004","Manga Ao Haru Ride Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-005","Manga Orange Collector Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","220","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","297","MSJ-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-006","Manga Sailor Moon Eternal Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","249","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","336","MSJ-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-007","Manga Fruits Basket Collector 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","299","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","403","MSJ-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-008","Manga Kimi ni Todoke Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-009","Manga Ao Haru Ride Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-010","Manga Orange Collector Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","220","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","297","MSJ-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-011","Manga Nana Vol. 1 Yazawa Class","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","187","MSJ-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-012","Manga Cardcaptor Sakura Clow 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","189","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","255","MSJ-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-013","Manga Ouran High Host Club Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-014","Manga Maid Sama! Vol. 1 Double","assets/img/Revistas/istockphoto-609437196-612x612.webp","169","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","228","MSJ-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-015","Manga Yona of the Dawn Vol. 1","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-016","Manga Nana Vol. 2 Yazawa Class","assets/img/Revistas/istockphoto-609437196-612x612.webp","139","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","187","MSJ-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-017","Manga Cardcaptor Sakura Clow 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","189","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","255","MSJ-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-018","Manga Ouran High Host Club Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-019","Manga Maid Sama! Vol. 2 Double","assets/img/Revistas/istockphoto-609437196-612x612.webp","169","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","228","MSJ-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"MSJ-020","Manga Yona of the Dawn Vol. 2","assets/img/Revistas/istockphoto-609437196-612x612.webp","129","Inmediato","Outlet","manga-shojo","12","Producto premium de la categoría Manga Shojo en liquidación y oferta.","174","MSJ-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-001","Libro Cien Años de Soledad","assets/img/Revistas/istockphoto-609437196-612x612.webp","240","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","324","LBR-001","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-002","Libro El Alquimista Coelho","assets/img/Revistas/istockphoto-609437196-612x612.webp","180","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","243","LBR-002","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-003","Novela 1984 George Orwell","assets/img/Revistas/istockphoto-609437196-612x612.webp","150","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","202","LBR-003","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-004","Libro Rebelión en la Granja","assets/img/Revistas/istockphoto-609437196-612x612.webp","120","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","162","LBR-004","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-005","Libro El Principito Saint-Exupéry","assets/img/Revistas/istockphoto-609437196-612x612.webp","99","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","133","LBR-005","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-006","Novela Pedro Páramo Juan Rulfo","assets/img/Revistas/istockphoto-609437196-612x612.webp","130","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","175","LBR-006","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-007","Libro El Llano en Llamas Rulfo","assets/img/Revistas/istockphoto-609437196-612x612.webp","130","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","175","LBR-007","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-008","Libro Crónica Muerte Anunciada","assets/img/Revistas/istockphoto-609437196-612x612.webp","150","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","202","LBR-008","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-009","Libro Un Mundo Feliz Huxley","assets/img/Revistas/istockphoto-609437196-612x612.webp","160","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","216","LBR-009","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-010","Novela El Amor Tiempos Colera","assets/img/Revistas/istockphoto-609437196-612x612.webp","240","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","324","LBR-010","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-011","Libro Frankenstein Mary Shelley","assets/img/Revistas/istockphoto-609437196-612x612.webp","140","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","189","LBR-011","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-012","Libro Drácula Bram Stoker","assets/img/Revistas/istockphoto-609437196-612x612.webp","170","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","229","LBR-012","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-013","Novela Farenheit 451 Bradbury","assets/img/Revistas/istockphoto-609437196-612x612.webp","180","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","243","LBR-013","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-014","Libro Metamorfosis Franz Kafka","assets/img/Revistas/istockphoto-609437196-612x612.webp","99","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","133","LBR-014","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-015","Libro El Retrato de Dorian Gray","assets/img/Revistas/istockphoto-609437196-612x612.webp","150","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","202","LBR-015","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-016","Novela Rayuela Julio Cortázar","assets/img/Revistas/istockphoto-609437196-612x612.webp","260","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","351","LBR-016","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-017","Libro Ficciones Jorge Luis Borges","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","268","LBR-017","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-018","Libro El Aleph Jorge Luis Borges","assets/img/Revistas/istockphoto-609437196-612x612.webp","199","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","268","LBR-018","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-019","Novela Aura Carlos Fuentes","assets/img/Revistas/istockphoto-609437196-612x612.webp","110","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","148","LBR-019","25% OFF","N/A","Garantía oficial y entrega inmediata."
"LBR-020","Libro Las Batallas en el Desierto","assets/img/Revistas/istockphoto-609437196-612x612.webp","120","Inmediato","Outlet","libros","12","Producto premium de la categoría Libros de Bolsillo en liquidación y oferta.","162","LBR-020","25% OFF","N/A","Garantía oficial y entrega inmediata."
